0,208270326257;0,407944858074;6,97263717651;16,0731620789;33,301486969;15,4243898392;0,56398999691;0,318949431181;133,019515991;7,81379842758;9,33709812164;1,50430572033;68,4663085938;10,6756772995;0,610879540443;1;0,969837605953;0,285382837057;807,733825684;9,81747913361;-5,06507413789E-09;0,020574644208;0,000128446074086;0,000714739901014;0,00634078355506;0,0136973019689;6,59886598587;0,0503630563617;17,8927345276;0,003618755145;859,21307373;2,53449320793;2316448,25;13,8691320419;1,48667383194;0,000531871395651;0,0320690907538;0
0,758771896362;0,432482093573;7,16886806488;7,38954496384;31,8139286041;18,2080059052;0,67720925808;0,372529834509;572,118713379;47,7495231628;19,3559513092;4,06420993805;183,479095459;8,35168933868;0,454870849848;0,998453199863;0,911832928658;0,301624119282;587,18145752;6,04021644592;-8,55648973896E-09;0,0329644344747;0,000112430716399;0,0205503664911;0,000869328796398;0,0121581684798;6,6779294014;0,0543928965926;10,8782939911;0,00438011530787;536,280578613;2,16980409622;2984965;9,6439409256;0,655618846416;0;0,0229601692408;0
0,926852464676;0,429693669081;4,60884284973;8,98931121826;31,6947937012;17,8948402405;0,567975282669;0,335010349751;244,957015991;31,197763443;11,2624549866;3,19497561455;96,0430221558;14,0358858109;0,471783727407;1;1;0,277648866177;969,08392334;7,16318655014;-3,34325189755E-09;0,0134335495532;4,34061003034E-05;0,000465773511678;0,00271384743974;0,0102370996028;6,36843585968;0,0494006834924;11,7435646057;0,00308594899252;951,63659668;1,96680212021;2541592,75;14,4263057709;1,23114717007;0;0,0353280752897;0
0,795050680637;0,419985800982;4,40313577652;6,16841459274;38,5941734314;18,3825836182;0,520861208439;0,337421566248;514,788391113;33,5487556458;15,7778987885;2,81220722198;90,1641693115;9,82677268982;0,48868560791;1;0,986078858376;0,21423047781;696,619995117;6,21345710754;-4,24325108384E-09;0,0165745038539;1,19530041047E-05;0,00114413583651;0,000962926715147;0,0144789488986;6,39217853546;0,051907684654;9,1674079895;0,00335749867372;657,819274902;2,10697793961;3049663,25;7,84829235077;0,947780311108;0;0,0264736805111;0
0,747433483601;0,392124503851;10,446972847;8,04057979584;39,3711013794;21,1895484924;0,662425339222;0,38170427084;2585,83911133;75,4624710083;36,8505249023;3,69938230515;85,9064254761;9,98608970642;0,43258535862;1;0,996133029461;0,55684453249;710,110595703;4;-2,27061391911E-09;0,0092991348356;2,02536120923E-05;0,000865563226398;0,00253652408719;0,00580147281289;6,44357633591;0,0417209863663;9,64716434479;0,00230239657685;623,997070313;2,02290582657;3183805,25;19,5681781769;0,92101341486;0;0,0230964962393;0
0,803384363651;0,413645982742;6,10638809204;9,94244384766;36,4924430847;17,6508388519;0,549281418324;0,321386665106;447,333312988;24,1085510254;17,6316566467;2,40810322762;104,562896729;13,0913982391;0,498654216528;1;0,993812859058;0,402938902378;846,326171875;5,79659700394;-2,78400769105E-09;0,0114093022421;4,65486773464E-05;0,000509234901983;0,00354349520057;0,00737968692556;6,52708673477;0,0519147478044;9,38688373566;0,00267892470583;827,536254883;1,95284330845;2879410,75;22,9853515625;1,19955253601;0;0,032650269568;0
0,86397844553;0,418106913567;6,90646076202;9,9694852829;37,3561706543;17,9186630249;0,512456595898;0,314957678318;491,238952637;25,4089393616;18,1554508209;2,39985847473;111,588035583;13,2512111664;0,501400887966;1;0,996906399727;0,401392102242;850,286254883;6,36581611633;-2,78726153269E-09;0,0114240301773;3,87860673072E-05;0,000816855172161;0,00416917959228;0,00651483004913;6,68198204041;0,0529890954494;8,13858032227;0,00272898632102;850,452453613;1,8756057024;3102179,5;19,4589443207;1,18530368805;0;0,0314739383757;0
0,924235105515;0,409457683563;4,43344736099;7,31635808945;35,8594017029;18,0037212372;0,612733900547;0,370945870876;192,738677979;17,4357662201;10,7843418121;2,49024105072;84,1375045776;11,0847091675;0,499336391687;1;0,996133029461;0,231245160103;742,848571777;6,95204973221;-3,47797635136E-09;0,0137902926654;1,75494060386E-05;0,00165173178539;0,0017897861544;0,010347510688;6,22820615768;0,056767243892;15,5955810547;0,00315746455453;717,274414063;2,42005491257;2227447,5;8,1365814209;0,703576862812;0;0,0245715361089;0
0,157462835312;0,408620268106;6,89260578156;7,43605136871;36,7179756165;19,1309871674;0,591131210327;0,333814591169;657,386474609;39,3929710388;19,8714122772;2,74959564209;110,052703857;10,6848096848;0,45694476366;1;0,986078858376;0,372003108263;763,010620117;4,93271446228;-3,22739213132E-09;0,0128553863615;1,96480796149E-05;0,00132890162058;0,00152019516099;0,00998831447214;6,50199222565;0,0404588133097;7,03631162643;0,00285275792703;675,755554199;1,81964111328;3595266,75;18,7711658478;1,11274969578;0;0,0291681010276;0
0,825885295868;0,391890227795;4,68810367584;11,4309577942;36,0049972534;18,5810508728;0,583438336849;0,356614142656;127,564064026;15,2607765198;9,99240970612;1,75875258446;89,634552002;12,3326330185;0,499324411154;1;0,994586229324;0,255993813276;800,409240723;6,60943555832;-3,47963169389E-09;0,0141697581857;3,5576584196E-05;0,000636893906631;0,00498661166057;0,00891315191984;6,18822860718;0,059749558568;16,6906108856;0,00316558172926;825,405151367;2,59961986542;2345919,75;24,0376262665;1,45856797695;0;0,0298988241702;0
